customer_id,store_id,first_name,last_name,email,address_id,active,create_date,last_update
246,1,Marian,Mendoza,marian.mendoza@sakilacustomer.org,250,1,14-02-2006 22.04,15-02-2006 4.57
247,1,Stella,Moreno,stella.moreno@sakilacustomer.org,251,1,14-02-2006 22.04,15-02-2006 4.57
248,1,Caroline,Bowman,caroline.bowman@sakilacustomer.org,252,1,14-02-2006 22.04,15-02-2006 4.57
249,2,Dora,Medina,dora.medina@sakilacustomer.org,253,1,14-02-2006 22.04,15-02-2006 4.57
250,2,Jo,Fowler,jo.fowler@sakilacustomer.org,254,1,14-02-2006 22.04,15-02-2006 4.57
251,2,Vickie,Brewer,vickie.brewer@sakilacustomer.org,255,1,14-02-2006 22.04,15-02-2006 4.57
252,2,Mattie,Hoffman,mattie.hoffman@sakilacustomer.org,256,1,14-02-2006 22.04,15-02-2006 4.57
253,1,Terry,Carlson,terry.carlson@sakilacustomer.org,258,1,14-02-2006 22.04,15-02-2006 4.57
254,2,Maxine,Silva,maxine.silva@sakilacustomer.org,259,1,14-02-2006 22.04,15-02-2006 4.57
255,2,Irma,Pearson,irma.pearson@sakilacustomer.org,260,1,14-02-2006 22.04,15-02-2006 4.57
256,2,Mabel,Holland,mabel.holland@sakilacustomer.org,261,1,14-02-2006 22.04,15-02-2006 4.57
257,2,Marsha,Douglas,marsha.douglas@sakilacustomer.org,262,1,14-02-2006 22.04,15-02-2006 4.57
258,1,Myrtle,Fleming,myrtle.fleming@sakilacustomer.org,263,1,14-02-2006 22.04,15-02-2006 4.57
259,2,Lena,Jensen,lena.jensen@sakilacustomer.org,264,1,14-02-2006 22.04,15-02-2006 4.57
260,1,Christy,Vargas,christy.vargas@sakilacustomer.org,265,1,14-02-2006 22.04,15-02-2006 4.57
261,1,Deanna,Byrd,deanna.byrd@sakilacustomer.org,266,1,14-02-2006 22.04,15-02-2006 4.57
262,2,Patsy,Davidson,patsy.davidson@sakilacustomer.org,267,1,14-02-2006 22.04,15-02-2006 4.57
263,1,Hilda,Hopkins,hilda.hopkins@sakilacustomer.org,268,1,14-02-2006 22.04,15-02-2006 4.57
264,1,Gwendolyn,May,gwendolyn.may@sakilacustomer.org,269,1,14-02-2006 22.04,15-02-2006 4.57
265,2,Jennie,Terry,jennie.terry@sakilacustomer.org,270,1,14-02-2006 22.04,15-02-2006 4.57
266,2,Nora,Herrera,nora.herrera@sakilacustomer.org,271,1,14-02-2006 22.04,15-02-2006 4.57
267,1,Margie,Wade,margie.wade@sakilacustomer.org,272,1,14-02-2006 22.04,15-02-2006 4.57
268,1,Nina,Soto,nina.soto@sakilacustomer.org,273,1,14-02-2006 22.04,15-02-2006 4.57
269,1,Cassandra,Walters,cassandra.walters@sakilacustomer.org,274,1,14-02-2006 22.04,15-02-2006 4.57
270,1,Leah,Curtis,leah.curtis@sakilacustomer.org,275,1,14-02-2006 22.04,15-02-2006 4.57
271,1,Penny,Neal,penny.neal@sakilacustomer.org,276,0,14-02-2006 22.04,15-02-2006 4.57
272,1,Kay,Caldwell,kay.caldwell@sakilacustomer.org,277,1,14-02-2006 22.04,15-02-2006 4.57
273,2,Priscilla,Lowe,priscilla.lowe@sakilacustomer.org,278,1,14-02-2006 22.04,15-02-2006 4.57
274,1,Naomi,Jennings,naomi.jennings@sakilacustomer.org,279,1,14-02-2006 22.04,15-02-2006 4.57
275,2,Carole,Barnett,carole.barnett@sakilacustomer.org,280,1,14-02-2006 22.04,15-02-2006 4.57
276,1,Brandy,Graves,brandy.graves@sakilacustomer.org,281,1,14-02-2006 22.04,15-02-2006 4.57
277,2,Olga,Jimenez,olga.jimenez@sakilacustomer.org,282,1,14-02-2006 22.04,15-02-2006 4.57
278,2,Billie,Horton,billie.horton@sakilacustomer.org,283,1,14-02-2006 22.04,15-02-2006 4.57
279,2,Dianne,Shelton,dianne.shelton@sakilacustomer.org,284,1,14-02-2006 22.04,15-02-2006 4.57
280,2,Tracey,Barrett,tracey.barrett@sakilacustomer.org,285,1,14-02-2006 22.04,15-02-2006 4.57
281,2,Leona,Obrien,leona.obrien@sakilacustomer.org,286,1,14-02-2006 22.04,15-02-2006 4.57
282,2,Jenny,Castro,jenny.castro@sakilacustomer.org,287,1,14-02-2006 22.04,15-02-2006 4.57
283,1,Felicia,Sutton,felicia.sutton@sakilacustomer.org,288,1,14-02-2006 22.04,15-02-2006 4.57
284,1,Sonia,Gregory,sonia.gregory@sakilacustomer.org,289,1,14-02-2006 22.04,15-02-2006 4.57
285,1,Miriam,Mckinney,miriam.mckinney@sakilacustomer.org,290,1,14-02-2006 22.04,15-02-2006 4.57
286,1,Velma,Lucas,velma.lucas@sakilacustomer.org,291,1,14-02-2006 22.04,15-02-2006 4.57
287,2,Becky,Miles,becky.miles@sakilacustomer.org,292,1,14-02-2006 22.04,15-02-2006 4.57
288,1,Bobbie,Craig,bobbie.craig@sakilacustomer.org,293,1,14-02-2006 22.04,15-02-2006 4.57
289,1,Violet,Rodriquez,violet.rodriquez@sakilacustomer.org,294,1,14-02-2006 22.04,15-02-2006 4.57
290,1,Kristina,Chambers,kristina.chambers@sakilacustomer.org,295,1,14-02-2006 22.04,15-02-2006 4.57
291,1,Toni,Holt,toni.holt@sakilacustomer.org,296,1,14-02-2006 22.04,15-02-2006 4.57
292,2,Misty,Lambert,misty.lambert@sakilacustomer.org,297,1,14-02-2006 22.04,15-02-2006 4.57
293,2,Mae,Fletcher,mae.fletcher@sakilacustomer.org,298,1,14-02-2006 22.04,15-02-2006 4.57
294,2,Shelly,Watts,shelly.watts@sakilacustomer.org,299,1,14-02-2006 22.04,15-02-2006 4.57
295,1,Daisy,Bates,daisy.bates@sakilacustomer.org,300,1,14-02-2006 22.04,15-02-2006 4.57
296,2,Ramona,Hale,ramona.hale@sakilacustomer.org,301,1,14-02-2006 22.04,15-02-2006 4.57
297,1,Sherri,Rhodes,sherri.rhodes@sakilacustomer.org,302,1,14-02-2006 22.04,15-02-2006 4.57
298,1,Erika,Pena,erika.pena@sakilacustomer.org,303,1,14-02-2006 22.04,15-02-2006 4.57
299,2,James,Gannon,james.gannon@sakilacustomer.org,304,1,14-02-2006 22.04,15-02-2006 4.57
300,1,John,Farnsworth,john.farnsworth@sakilacustomer.org,305,1,14-02-2006 22.04,15-02-2006 4.57
301,2,Robert,Baughman,robert.baughman@sakilacustomer.org,306,1,14-02-2006 22.04,15-02-2006 4.57
302,1,Michael,Silverman,michael.silverman@sakilacustomer.org,307,1,14-02-2006 22.04,15-02-2006 4.57
303,2,William,Satterfield,william.satterfield@sakilacustomer.org,308,1,14-02-2006 22.04,15-02-2006 4.57
304,2,David,Royal,david.royal@sakilacustomer.org,309,1,14-02-2006 22.04,15-02-2006 4.57
305,1,Richard,Mccrary,richard.mccrary@sakilacustomer.org,310,1,14-02-2006 22.04,15-02-2006 4.57
306,1,Charles,Kowalski,charles.kowalski@sakilacustomer.org,311,1,14-02-2006 22.04,15-02-2006 4.57
307,2,Joseph,Joy,joseph.joy@sakilacustomer.org,312,1,14-02-2006 22.04,15-02-2006 4.57
308,1,Thomas,Grigsby,thomas.grigsby@sakilacustomer.org,313,1,14-02-2006 22.04,15-02-2006 4.57
309,1,Christopher,Greco,christopher.greco@sakilacustomer.org,314,1,14-02-2006 22.04,15-02-2006 4.57
310,2,Daniel,Cabral,daniel.cabral@sakilacustomer.org,315,1,14-02-2006 22.04,15-02-2006 4.57
311,2,Paul,Trout,paul.trout@sakilacustomer.org,316,1,14-02-2006 22.04,15-02-2006 4.57
312,2,Mark,Rinehart,mark.rinehart@sakilacustomer.org,317,1,14-02-2006 22.04,15-02-2006 4.57
313,2,Donald,Mahon,donald.mahon@sakilacustomer.org,318,1,14-02-2006 22.04,15-02-2006 4.57
314,1,George,Linton,george.linton@sakilacustomer.org,319,1,14-02-2006 22.04,15-02-2006 4.57
315,2,Kenneth,Gooden,kenneth.gooden@sakilacustomer.org,320,0,14-02-2006 22.04,15-02-2006 4.57
316,1,Steven,Curley,steven.curley@sakilacustomer.org,321,1,14-02-2006 22.04,15-02-2006 4.57
317,2,Edward,Baugh,edward.baugh@sakilacustomer.org,322,1,14-02-2006 22.04,15-02-2006 4.57
318,1,Brian,Wyman,brian.wyman@sakilacustomer.org,323,1,14-02-2006 22.04,15-02-2006 4.57
319,2,Ronald,Weiner,ronald.weiner@sakilacustomer.org,324,1,14-02-2006 22.04,15-02-2006 4.57
320,2,Anthony,Schwab,anthony.schwab@sakilacustomer.org,325,1,14-02-2006 22.04,15-02-2006 4.57
321,1,Kevin,Schuler,kevin.schuler@sakilacustomer.org,326,1,14-02-2006 22.04,15-02-2006 4.57
322,1,Jason,Morrissey,jason.morrissey@sakilacustomer.org,327,1,14-02-2006 22.04,15-02-2006 4.57
323,2,Matthew,Mahan,matthew.mahan@sakilacustomer.org,328,1,14-02-2006 22.04,15-02-2006 4.57
324,2,Gary,Coy,gary.coy@sakilacustomer.org,329,1,14-02-2006 22.04,15-02-2006 4.57
325,1,Timothy,Bunn,timothy.bunn@sakilacustomer.org,330,1,14-02-2006 22.04,15-02-2006 4.57
326,1,Jose,Andrew,jose.andrew@sakilacustomer.org,331,1,14-02-2006 22.04,15-02-2006 4.57
327,2,Larry,Thrasher,larry.thrasher@sakilacustomer.org,332,1,14-02-2006 22.04,15-02-2006 4.57
328,2,Jeffrey,Spear,jeffrey.spear@sakilacustomer.org,333,1,14-02-2006 22.04,15-02-2006 4.57
329,2,Frank,Waggoner,frank.waggoner@sakilacustomer.org,334,1,14-02-2006 22.04,15-02-2006 4.57
330,1,Scott,Shelley,scott.shelley@sakilacustomer.org,335,1,14-02-2006 22.04,15-02-2006 4.57
331,1,Eric,Robert,eric.robert@sakilacustomer.org,336,1,14-02-2006 22.04,15-02-2006 4.57
332,1,Stephen,Qualls,stephen.qualls@sakilacustomer.org,337,1,14-02-2006 22.04,15-02-2006 4.57
333,2,Andrew,Purdy,andrew.purdy@sakilacustomer.org,338,1,14-02-2006 22.04,15-02-2006 4.57
334,2,Raymond,Mcwhorter,raymond.mcwhorter@sakilacustomer.org,339,1,14-02-2006 22.04,15-02-2006 4.57
335,1,Gregory,Mauldin,gregory.mauldin@sakilacustomer.org,340,1,14-02-2006 22.04,15-02-2006 4.57
336,1,Joshua,Mark,joshua.mark@sakilacustomer.org,341,1,14-02-2006 22.04,15-02-2006 4.57
337,1,Jerry,Jordon,jerry.jordon@sakilacustomer.org,342,1,14-02-2006 22.04,15-02-2006 4.57
338,1,Dennis,Gilman,dennis.gilman@sakilacustomer.org,343,1,14-02-2006 22.04,15-02-2006 4.57
339,2,Walter,Perryman,walter.perryman@sakilacustomer.org,344,1,14-02-2006 22.04,15-02-2006 4.57
340,1,Patrick,Newsom,patrick.newsom@sakilacustomer.org,345,1,14-02-2006 22.04,15-02-2006 4.57
341,1,Peter,Menard,peter.menard@sakilacustomer.org,346,1,14-02-2006 22.04,15-02-2006 4.57
342,1,Harold,Martino,harold.martino@sakilacustomer.org,347,1,14-02-2006 22.04,15-02-2006 4.57
343,1,Douglas,Graf,douglas.graf@sakilacustomer.org,348,1,14-02-2006 22.04,15-02-2006 4.57
344,1,Henry,Billingsley,henry.billingsley@sakilacustomer.org,349,1,14-02-2006 22.04,15-02-2006 4.57
345,1,Carl,Artis,carl.artis@sakilacustomer.org,350,1,14-02-2006 22.04,15-02-2006 4.57
346,1,Arthur,Simpkins,arthur.simpkins@sakilacustomer.org,351,1,14-02-2006 22.04,15-02-2006 4.57
347,2,Ryan,Salisbury,ryan.salisbury@sakilacustomer.org,352,1,14-02-2006 22.04,15-02-2006 4.57
348,2,Roger,Quintanilla,roger.quintanilla@sakilacustomer.org,353,1,14-02-2006 22.04,15-02-2006 4.57
349,2,Joe,Gilliland,joe.gilliland@sakilacustomer.org,354,1,14-02-2006 22.04,15-02-2006 4.57
350,1,Juan,Fraley,juan.fraley@sakilacustomer.org,355,1,14-02-2006 22.04,15-02-2006 4.57
351,1,Jack,Foust,jack.foust@sakilacustomer.org,356,1,14-02-2006 22.04,15-02-2006 4.57
352,1,Albert,Crouse,albert.crouse@sakilacustomer.org,357,1,14-02-2006 22.04,15-02-2006 4.57
353,1,Jonathan,Scarborough,jonathan.scarborough@sakilacustomer.org,358,1,14-02-2006 22.04,15-02-2006 4.57
354,2,Justin,Ngo,justin.ngo@sakilacustomer.org,359,1,14-02-2006 22.04,15-02-2006 4.57
355,2,Terry,Grissom,terry.grissom@sakilacustomer.org,360,1,14-02-2006 22.04,15-02-2006 4.57
356,2,Gerald,Fultz,gerald.fultz@sakilacustomer.org,361,1,14-02-2006 22.04,15-02-2006 4.57
357,1,Keith,Rico,keith.rico@sakilacustomer.org,362,1,14-02-2006 22.04,15-02-2006 4.57
358,2,Samuel,Marlow,samuel.marlow@sakilacustomer.org,363,1,14-02-2006 22.04,15-02-2006 4.57
359,2,Willie,Markham,willie.markham@sakilacustomer.org,364,1,14-02-2006 22.04,15-02-2006 4.57
360,2,Ralph,Madrigal,ralph.madrigal@sakilacustomer.org,365,1,14-02-2006 22.04,15-02-2006 4.57
361,2,Lawrence,Lawton,lawrence.lawton@sakilacustomer.org,366,1,14-02-2006 22.04,15-02-2006 4.57
362,1,Nicholas,Barfield,nicholas.barfield@sakilacustomer.org,367,1,14-02-2006 22.04,15-02-2006 4.57
363,2,Roy,Whiting,roy.whiting@sakilacustomer.org,368,1,14-02-2006 22.04,15-02-2006 4.57
364,1,Benjamin,Varney,benjamin.varney@sakilacustomer.org,369,1,14-02-2006 22.04,15-02-2006 4.57
365,2,Bruce,Schwarz,bruce.schwarz@sakilacustomer.org,370,1,14-02-2006 22.04,15-02-2006 4.57
366,1,Brandon,Huey,brandon.huey@sakilacustomer.org,371,1,14-02-2006 22.04,15-02-2006 4.57
367,1,Adam,Gooch,adam.gooch@sakilacustomer.org,372,1,14-02-2006 22.04,15-02-2006 4.57
368,1,Harry,Arce,harry.arce@sakilacustomer.org,373,0,14-02-2006 22.04,15-02-2006 4.57
369,2,Fred,Wheat,fred.wheat@sakilacustomer.org,374,1,14-02-2006 22.04,15-02-2006 4.57
370,2,Wayne,Truong,wayne.truong@sakilacustomer.org,375,1,14-02-2006 22.04,15-02-2006 4.57
371,1,Billy,Poulin,billy.poulin@sakilacustomer.org,376,1,14-02-2006 22.04,15-02-2006 4.57
372,2,Steve,Mackenzie,steve.mackenzie@sakilacustomer.org,377,1,14-02-2006 22.04,15-02-2006 4.57
373,1,Louis,Leone,louis.leone@sakilacustomer.org,378,1,14-02-2006 22.04,15-02-2006 4.57
374,2,Jeremy,Hurtado,jeremy.hurtado@sakilacustomer.org,379,1,14-02-2006 22.04,15-02-2006 4.57
375,2,Aaron,Selby,aaron.selby@sakilacustomer.org,380,1,14-02-2006 22.04,15-02-2006 4.57
376,1,Randy,Gaither,randy.gaither@sakilacustomer.org,381,1,14-02-2006 22.04,15-02-2006 4.57
377,1,Howard,Fortner,howard.fortner@sakilacustomer.org,382,1,14-02-2006 22.04,15-02-2006 4.57
378,1,Eugene,Culpepper,eugene.culpepper@sakilacustomer.org,383,1,14-02-2006 22.04,15-02-2006 4.57
379,1,Carlos,Coughlin,carlos.coughlin@sakilacustomer.org,384,1,14-02-2006 22.04,15-02-2006 4.57
380,1,Russell,Brinson,russell.brinson@sakilacustomer.org,385,1,14-02-2006 22.04,15-02-2006 4.57
381,2,Bobby,Boudreau,bobby.boudreau@sakilacustomer.org,386,1,14-02-2006 22.04,15-02-2006 4.57
382,2,Victor,Barkley,victor.barkley@sakilacustomer.org,387,1,14-02-2006 22.04,15-02-2006 4.57
383,1,Martin,Bales,martin.bales@sakilacustomer.org,388,1,14-02-2006 22.04,15-02-2006 4.57
384,2,Ernest,Stepp,ernest.stepp@sakilacustomer.org,389,1,14-02-2006 22.04,15-02-2006 4.57
385,1,Phillip,Holm,phillip.holm@sakilacustomer.org,390,1,14-02-2006 22.04,15-02-2006 4.57
386,1,Todd,Tan,todd.tan@sakilacustomer.org,391,1,14-02-2006 22.04,15-02-2006 4.57
387,2,Jesse,Schilling,jesse.schilling@sakilacustomer.org,392,1,14-02-2006 22.04,15-02-2006 4.57
388,2,Craig,Morrell,craig.morrell@sakilacustomer.org,393,1,14-02-2006 22.04,15-02-2006 4.57
389,1,Alan,Kahn,alan.kahn@sakilacustomer.org,394,1,14-02-2006 22.04,15-02-2006 4.57
390,1,Shawn,Heaton,shawn.heaton@sakilacustomer.org,395,1,14-02-2006 22.04,15-02-2006 4.57
391,1,Clarence,Gamez,clarence.gamez@sakilacustomer.org,396,1,14-02-2006 22.04,15-02-2006 4.57
392,2,Sean,Douglass,sean.douglass@sakilacustomer.org,397,1,14-02-2006 22.04,15-02-2006 4.57
393,1,Philip,Causey,philip.causey@sakilacustomer.org,398,1,14-02-2006 22.04,15-02-2006 4.57
394,2,Chris,Brothers,chris.brothers@sakilacustomer.org,399,1,14-02-2006 22.04,15-02-2006 4.57
395,2,Johnny,Turpin,johnny.turpin@sakilacustomer.org,400,1,14-02-2006 22.04,15-02-2006 4.57
396,1,Earl,Shanks,earl.shanks@sakilacustomer.org,401,1,14-02-2006 22.04,15-02-2006 4.57
397,1,Jimmy,Schrader,jimmy.schrader@sakilacustomer.org,402,1,14-02-2006 22.04,15-02-2006 4.57
398,1,Antonio,Meek,antonio.meek@sakilacustomer.org,403,1,14-02-2006 22.04,15-02-2006 4.57
399,1,Danny,Isom,danny.isom@sakilacustomer.org,404,1,14-02-2006 22.04,15-02-2006 4.57
400,2,Bryan,Hardison,bryan.hardison@sakilacustomer.org,405,1,14-02-2006 22.04,15-02-2006 4.57
401,2,Tony,Carranza,tony.carranza@sakilacustomer.org,406,1,14-02-2006 22.04,15-02-2006 4.57
402,1,Luis,Yanez,luis.yanez@sakilacustomer.org,407,1,14-02-2006 22.04,15-02-2006 4.57
403,1,Mike,Way,mike.way@sakilacustomer.org,408,1,14-02-2006 22.04,15-02-2006 4.57
404,2,Stanley,Scroggins,stanley.scroggins@sakilacustomer.org,409,1,14-02-2006 22.04,15-02-2006 4.57
405,1,Leonard,Schofield,leonard.schofield@sakilacustomer.org,410,1,14-02-2006 22.04,15-02-2006 4.57
406,1,Nathan,Runyon,nathan.runyon@sakilacustomer.org,411,0,14-02-2006 22.04,15-02-2006 4.57
407,1,Dale,Ratcliff,dale.ratcliff@sakilacustomer.org,412,1,14-02-2006 22.04,15-02-2006 4.57
408,1,Manuel,Murrell,manuel.murrell@sakilacustomer.org,413,1,14-02-2006 22.04,15-02-2006 4.57
409,2,Rodney,Moeller,rodney.moeller@sakilacustomer.org,414,1,14-02-2006 22.04,15-02-2006 4.57
410,2,Curtis,Irby,curtis.irby@sakilacustomer.org,415,1,14-02-2006 22.04,15-02-2006 4.57
411,1,Norman,Currier,norman.currier@sakilacustomer.org,416,1,14-02-2006 22.04,15-02-2006 4.57
412,2,Allen,Butterfield,allen.butterfield@sakilacustomer.org,417,1,14-02-2006 22.04,15-02-2006 4.57
413,2,Marvin,Yee,marvin.yee@sakilacustomer.org,418,1,14-02-2006 22.04,15-02-2006 4.57
414,1,Vincent,Ralston,vincent.ralston@sakilacustomer.org,419,1,14-02-2006 22.04,15-02-2006 4.57
415,1,Glenn,Pullen,glenn.pullen@sakilacustomer.org,420,1,14-02-2006 22.04,15-02-2006 4.57
416,2,Jeffery,Pinson,jeffery.pinson@sakilacustomer.org,421,1,14-02-2006 22.04,15-02-2006 4.57
417,1,Travis,Estep,travis.estep@sakilacustomer.org,422,1,14-02-2006 22.04,15-02-2006 4.57
418,2,Jeff,East,jeff.east@sakilacustomer.org,423,1,14-02-2006 22.04,15-02-2006 4.57
419,1,Chad,Carbone,chad.carbone@sakilacustomer.org,424,1,14-02-2006 22.04,15-02-2006 4.57
420,1,Jacob,Lance,jacob.lance@sakilacustomer.org,425,1,14-02-2006 22.04,15-02-2006 4.57
421,1,Lee,Hawks,lee.hawks@sakilacustomer.org,426,1,14-02-2006 22.04,15-02-2006 4.57
422,1,Melvin,Ellington,melvin.ellington@sakilacustomer.org,427,1,14-02-2006 22.04,15-02-2006 4.57
423,2,Alfred,Casillas,alfred.casillas@sakilacustomer.org,428,1,14-02-2006 22.04,15-02-2006 4.57
424,2,Kyle,Spurlock,kyle.spurlock@sakilacustomer.org,429,1,14-02-2006 22.04,15-02-2006 4.57
425,2,Francis,Sikes,francis.sikes@sakilacustomer.org,430,1,14-02-2006 22.04,15-02-2006 4.57
426,1,Bradley,Motley,bradley.motley@sakilacustomer.org,431,1,14-02-2006 22.04,15-02-2006 4.57
427,2,Jesus,Mccartney,jesus.mccartney@sakilacustomer.org,432,1,14-02-2006 22.04,15-02-2006 4.57
428,2,Herbert,Kruger,herbert.kruger@sakilacustomer.org,433,1,14-02-2006 22.04,15-02-2006 4.57
429,2,Frederick,Isbell,frederick.isbell@sakilacustomer.org,434,1,14-02-2006 22.04,15-02-2006 4.57
430,1,Ray,Houle,ray.houle@sakilacustomer.org,435,1,14-02-2006 22.04,15-02-2006 4.57
431,2,Joel,Francisco,joel.francisco@sakilacustomer.org,436,1,14-02-2006 22.04,15-02-2006 4.57
432,1,Edwin,Burk,edwin.burk@sakilacustomer.org,437,1,14-02-2006 22.04,15-02-2006 4.57
433,1,Don,Bone,don.bone@sakilacustomer.org,438,1,14-02-2006 22.04,15-02-2006 4.57
434,1,Eddie,Tomlin,eddie.tomlin@sakilacustomer.org,439,1,14-02-2006 22.04,15-02-2006 4.57
435,2,Ricky,Shelby,ricky.shelby@sakilacustomer.org,440,1,14-02-2006 22.04,15-02-2006 4.57
436,1,Troy,Quigley,troy.quigley@sakilacustomer.org,441,1,14-02-2006 22.04,15-02-2006 4.57
437,2,Randall,Neumann,randall.neumann@sakilacustomer.org,442,1,14-02-2006 22.04,15-02-2006 4.57
438,1,Barry,Lovelace,barry.lovelace@sakilacustomer.org,443,1,14-02-2006 22.04,15-02-2006 4.57
439,2,Alexander,Fennell,alexander.fennell@sakilacustomer.org,444,1,14-02-2006 22.04,15-02-2006 4.57
440,1,Bernard,Colby,bernard.colby@sakilacustomer.org,445,1,14-02-2006 22.04,15-02-2006 4.57
441,1,Mario,Cheatham,mario.cheatham@sakilacustomer.org,446,1,14-02-2006 22.04,15-02-2006 4.57
442,1,Leroy,Bustamante,leroy.bustamante@sakilacustomer.org,447,1,14-02-2006 22.04,15-02-2006 4.57
443,2,Francisco,Skidmore,francisco.skidmore@sakilacustomer.org,448,1,14-02-2006 22.04,15-02-2006 4.57
444,2,Marcus,Hidalgo,marcus.hidalgo@sakilacustomer.org,449,1,14-02-2006 22.04,15-02-2006 4.57
445,1,Micheal,Forman,micheal.forman@sakilacustomer.org,450,1,14-02-2006 22.04,15-02-2006 4.57
446,2,Theodore,Culp,theodore.culp@sakilacustomer.org,451,0,14-02-2006 22.04,15-02-2006 4.57
447,1,Clifford,Bowens,clifford.bowens@sakilacustomer.org,452,1,14-02-2006 22.04,15-02-2006 4.57
448,1,Miguel,Betancourt,miguel.betancourt@sakilacustomer.org,453,1,14-02-2006 22.04,15-02-2006 4.57
449,2,Oscar,Aquino,oscar.aquino@sakilacustomer.org,454,1,14-02-2006 22.04,15-02-2006 4.57
450,1,Jay,Robb,jay.robb@sakilacustomer.org,455,1,14-02-2006 22.04,15-02-2006 4.57
451,1,Jim,Rea,jim.rea@sakilacustomer.org,456,1,14-02-2006 22.04,15-02-2006 4.57
452,1,Tom,Milner,tom.milner@sakilacustomer.org,457,1,14-02-2006 22.04,15-02-2006 4.57
453,1,Calvin,Martel,calvin.martel@sakilacustomer.org,458,1,14-02-2006 22.04,15-02-2006 4.57
454,2,Alex,Gresham,alex.gresham@sakilacustomer.org,459,1,14-02-2006 22.04,15-02-2006 4.57
455,2,Jon,Wiles,jon.wiles@sakilacustomer.org,460,1,14-02-2006 22.04,15-02-2006 4.57
456,2,Ronnie,Ricketts,ronnie.ricketts@sakilacustomer.org,461,1,14-02-2006 22.04,15-02-2006 4.57
457,2,Bill,Gavin,bill.gavin@sakilacustomer.org,462,1,14-02-2006 22.04,15-02-2006 4.57
458,1,Lloyd,Dowd,lloyd.dowd@sakilacustomer.org,463,1,14-02-2006 22.04,15-02-2006 4.57
459,1,Tommy,Collazo,tommy.collazo@sakilacustomer.org,464,1,14-02-2006 22.04,15-02-2006 4.57
460,1,Leon,Bostic,leon.bostic@sakilacustomer.org,465,1,14-02-2006 22.04,15-02-2006 4.57
461,1,Derek,Blakely,derek.blakely@sakilacustomer.org,466,1,14-02-2006 22.04,15-02-2006 4.57
462,2,Warren,Sherrod,warren.sherrod@sakilacustomer.org,467,1,14-02-2006 22.04,15-02-2006 4.57
463,2,Darrell,Power,darrell.power@sakilacustomer.org,468,1,14-02-2006 22.04,15-02-2006 4.57
464,1,Jerome,Kenyon,jerome.kenyon@sakilacustomer.org,469,1,14-02-2006 22.04,15-02-2006 4.57
465,1,Floyd,Gandy,floyd.gandy@sakilacustomer.org,470,1,14-02-2006 22.04,15-02-2006 4.57
466,1,Leo,Ebert,leo.ebert@sakilacustomer.org,471,1,14-02-2006 22.04,15-02-2006 4.57
467,2,Alvin,Deloach,alvin.deloach@sakilacustomer.org,472,1,14-02-2006 22.04,15-02-2006 4.57
468,1,Tim,Cary,tim.cary@sakilacustomer.org,473,1,14-02-2006 22.04,15-02-2006 4.57
469,2,Wesley,Bull,wesley.bull@sakilacustomer.org,474,1,14-02-2006 22.04,15-02-2006 4.57
470,1,Gordon,Allard,gordon.allard@sakilacustomer.org,475,1,14-02-2006 22.04,15-02-2006 4.57
471,1,Dean,Sauer,dean.sauer@sakilacustomer.org,476,1,14-02-2006 22.04,15-02-2006 4.57
472,1,Greg,Robins,greg.robins@sakilacustomer.org,477,1,14-02-2006 22.04,15-02-2006 4.57
473,2,Jorge,Olivares,jorge.olivares@sakilacustomer.org,478,1,14-02-2006 22.04,15-02-2006 4.57
474,2,Dustin,Gillette,dustin.gillette@sakilacustomer.org,479,1,14-02-2006 22.04,15-02-2006 4.57
475,2,Pedro,Chestnut,pedro.chestnut@sakilacustomer.org,480,1,14-02-2006 22.04,15-02-2006 4.57
476,1,Derrick,Bourque,derrick.bourque@sakilacustomer.org,481,1,14-02-2006 22.04,15-02-2006 4.57
477,1,Dan,Paine,dan.paine@sakilacustomer.org,482,1,14-02-2006 22.04,15-02-2006 4.57
478,1,Lewis,Lyman,lewis.lyman@sakilacustomer.org,483,1,14-02-2006 22.04,15-02-2006 4.57
479,1,Zachary,Hite,zachary.hite@sakilacustomer.org,484,1,14-02-2006 22.04,15-02-2006 4.57
480,1,Corey,Hauser,corey.hauser@sakilacustomer.org,485,1,14-02-2006 22.04,15-02-2006 4.57
481,1,Herman,Devore,herman.devore@sakilacustomer.org,486,1,14-02-2006 22.04,15-02-2006 4.57
482,1,Maurice,Crawley,maurice.crawley@sakilacustomer.org,487,0,14-02-2006 22.04,15-02-2006 4.57
483,2,Vernon,Chapa,vernon.chapa@sakilacustomer.org,488,1,14-02-2006 22.04,15-02-2006 4.57
484,1,Roberto,Vu,roberto.vu@sakilacustomer.org,489,1,14-02-2006 22.04,15-02-2006 4.57
485,1,Clyde,Tobias,clyde.tobias@sakilacustomer.org,490,1,14-02-2006 22.04,15-02-2006 4.57
486,1,Glen,Talbert,glen.talbert@sakilacustomer.org,491,1,14-02-2006 22.04,15-02-2006 4.57
487,2,Hector,Poindexter,hector.poindexter@sakilacustomer.org,492,1,14-02-2006 22.04,15-02-2006 4.57
488,2,Shane,Millard,shane.millard@sakilacustomer.org,493,1,14-02-2006 22.04,15-02-2006 4.57
489,1,Ricardo,Meador,ricardo.meador@sakilacustomer.org,494,1,14-02-2006 22.04,15-02-2006 4.57
490,1,Sam,Mcduffie,sam.mcduffie@sakilacustomer.org,495,1,14-02-2006 22.04,15-02-2006 4.57
